original_picture_id,positive,negative,pair_type,retrieved_images,query_strings,lambda_value,is_correct,rank
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Sophisticated sleek and reflective properties,Overly polished metallic surface losing authenticity,positive_negative,"['c2b6f39c-c794-4cc9-842d-96974048ed18', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '7df33602-fba7-4538-ad2e-1810ddca2d87', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4', 'False', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', '92a5d95c-6ab0-4d35-bd0b-c515060f0400', '89939dd6-78aa-44e4-8ae0-fab8d354e669']","['Sophisticated sleek and reflective properties', 'Overly polished metallic surface losing authenticity']",0.3,False,
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Radiant chrome-silver centerpiece,Shapeless and confusing abstract object,positive_negative,"['cdaf3830-a9fc-45a0-b1b0-436a9d21dc80', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'c748e07e-8b34-4768-9586-e0817e6f3ce9', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '56a86805-b954-4a0a-b587-e0150b63541c']","['Radiant chrome-silver centerpiece', 'Shapeless and confusing abstract object']",0.3,True,9.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Graceful transition of gradient gray background,Unimaginative and sterile monochrome palette,positive_negative,"['06eace2b-58a7-4f74-b9b1-dc48ded285db', '468da0cc-51e7-4b79-bc15-20c029a9c159', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '11c22dbd-debf-46ca-a4ec-428d38e77cf2', '3e1aa137-2301-4972-9212-0421fda319bd', '7', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '56a86805-b954-4a0a-b587-e0150b63541c']","['Graceful transition of gradient gray background', 'Unimaginative and sterile monochrome palette']",0.3,True,3.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Drab gradient background lacking vibrancy,noisy_negative,"['7df33602-fba7-4538-ad2e-1810ddca2d87', 'da3a43f2-5237-4811-949e-d980d8597ffb', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'ab55c037-2cfe-46f9-901e-2e966c86eb98', '4c961413-2691-4398-a70a-a49f81d535c3', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1', '7df33602-fba7-4538-ad2e-1810ddca2d87']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Drab gradient background lacking vibrancy']",0.3,True,8.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Excessive negative space undermining composition,noisy_negative,"['e065f25d-7920-47e1-8406-6de82f3d4a4f', '0877bf40-4684-4043-8747-4d53b1b5902e', '7df33602-fba7-4538-ad2e-1810ddca2d87', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1', '8a30a658-861a-4adc-b04b-5ea2d926784d', 'd167a3c4-03ed-4471-90f4-585743019bb9', '018943a8-3180-4d42-9615-842fb21f9bbd']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Excessive negative space undermining composition']",0.3,False,
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Clean-cut minimalism bathed in an ethereal studio glow,Drab gradient background lacking vibrancy,noisy_negative,"['a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '7df33602-fba7-4538-ad2e-1810ddca2d87', '165ebb76-4c99-444f-8dc2-af8897986407', '74a3cb6c-a710-4e75-bef2-f275fac28783', '34abf22b-c109-4eb6-a2f7-f07420c43c85', '1135c712-811d-48fb-84cf-e48d6329e10b', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e']","['Clean-cut minimalism bathed in an ethereal studio glow', 'Drab gradient background lacking vibrancy']",0.3,True,3.0
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,whites,sterile modern architecture.,positive_negative,"['d0ca6a36-1fb5-4237-84e8-e00bb7e557eb', 'cbb120f2-db88-4c78-b2e2-7bf02560578c', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', '92a5d95c-6ab0-4d35-bd0b-c515060f0400', '165ebb76-4c99-444f-8dc2-af8897986407', '6b541432-e291-42d0-a5d5-b88c539fc56c', '7df33602-fba7-4538-ad2e-1810ddca2d87', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '7df33602-fba7-4538-ad2e-1810ddca2d87', '0877bf40-4684-4043-8747-4d53b1b5902e']","['whites', 'sterile modern architecture.']",0.3,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Harmonious blend of soothing blues,featureless construction language,positive_negative,"['816429c8-e23f-4abd-a9c0-722c7440921a', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '3e1aa137-2301-4972-9212-0421fda319bd', 'd167a3c4-03ed-4471-90f4-585743019bb9', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '244df75b-458b-43dc-9824-85e051dc65e2', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '3e1aa137-2301-4972-9212-0421fda319bd', '188b9c9e-496a-4f26-a27f-c62653ae1e23', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95']","['Harmonious blend of soothing blues', 'featureless construction language']",0.3,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Elegant,Absence of warmth in cold,positive_negative,"['a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', '244df75b-458b-43dc-9824-85e051dc65e2', '90f2241d-db26-46fc-a758-7fa4e6d9d691', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'False', 'cbf5304a-69f0-43cc-9283-241361610f2a', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', 'b6b897c3-cfd0-47a8-823f-588087a75f1a']","['Elegant', 'Absence of warmth in cold']",0.3,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,and dove gray hues,Dominance of uninspiring light blues,noisy_negative,"['7df33602-fba7-4538-ad2e-1810ddca2d87', 'ab55c037-2cfe-46f9-901e-2e966c86eb98', '76c00e39-82ac-4a40-8be9-6c85c11a403d', '2a519739-7773-4354-85a1-fba3f6bf92c7', '0.0', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'a639a873-9009-41be-9a40-5b0cd674ad07', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', 'db7eb434-9531-4598-b99b-707a386be404', 'f61a9853-6d20-4559-a6c6-231e18a4abc3']","['and dove gray hues', 'Dominance of uninspiring light blues']",0.3,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Illuminated by a soft glow casting ghostly shadows.,featureless construction language,noisy_negative,"['3e1aa137-2301-4972-9212-0421fda319bd', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'ab521a5f-aec3-4efc-b9d3-323427e5f21e', '816429c8-e23f-4abd-a9c0-722c7440921a', '8f6f6580-3157-4382-9901-036b78502968', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '091c5997-c304-4708-b06c-3f50d2e5be4b', 'ab521a5f-aec3-4efc-b9d3-323427e5f21e']","['Illuminated by a soft glow casting ghostly shadows.', 'featureless construction language']",0.3,False,
a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6,Sleek structures whispering modern tales in soft outlines,sterile modern architecture.,noisy_negative,"['165ebb76-4c99-444f-8dc2-af8897986407', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '468da0cc-51e7-4b79-bc15-20c029a9c159', '88dcf7e0-4379-4a2d-93af-8a7510a3275c', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '6b541432-e291-42d0-a5d5-b88c539fc56c']","['Sleek structures whispering modern tales in soft outlines', 'sterile modern architecture.']",0.3,True,3.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Elegant mix of smooth and angular elements adding visual intrigue.,wasted space,positive_negative,"['2b3bd8c9-adba-4ac4-8506-8c952e46b585', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '55ed88d4-c93d-416f-9f3c-f1b4cbcc3e6e', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', 'False', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', 'f61a9853-6d20-4559-a6c6-231e18a4abc3', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '6b1b8043-5a69-4036-90f2-dd01290bf4fe']","['Elegant mix of smooth and angular elements adding visual intrigue.', 'wasted space']",0.3,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,minimalist backdrop,Sketch style overly complicated and difficult to interpret,positive_negative,"['34abf22b-c109-4eb6-a2f7-f07420c43c85', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', 'a322afcc-b3bf-4b8b-af46-62cdcbca6478', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '478ac3b6-0f49-440c-84ac-897310ca5ca5', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '0877bf40-4684-4043-8747-4d53b1b5902e']","['minimalist backdrop', 'Sketch style overly complicated and difficult to interpret']",0.3,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,futuristic robotic masterpiece as the centerpiece,Single robotic subject lacks variety and engagement,positive_negative,"['63e5db15-0a71-42ec-b33c-9b77865c88e0', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', 'da3a43f2-5237-4811-949e-d980d8597ffb', '56a86805-b954-4a0a-b587-e0150b63541c', '56a86805-b954-4a0a-b587-e0150b63541c', '8f6f6580-3157-4382-9901-036b78502968', '63e5db15-0a71-42ec-b33c-9b77865c88e0', '3e1aa137-2301-4972-9212-0421fda319bd', 'd22bfbf5-083c-4620-af1d-250f7142f11e']","['futuristic robotic masterpiece as the centerpiece', 'Single robotic subject lacks variety and engagement']",0.3,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,Industrial chic design with a whiff of the future,Stark white background offering no visual interest,noisy_negative,"['2a519739-7773-4354-85a1-fba3f6bf92c7', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '63e5db15-0a71-42ec-b33c-9b77865c88e0', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '74a3cb6c-a710-4e75-bef2-f275fac28783', '7', '7df33602-fba7-4538-ad2e-1810ddca2d87', '443abae5-15be-4b90-9560-d09272182602', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '30be7066-ed3d-4295-9f14-cac27c97e1cc']","['Industrial chic design with a whiff of the future', 'Stark white background offering no visual interest']",0.3,False,
62404e9b-2fd6-4709-96bb-fe5a2262001e,Bare minimalist backdrop devoid of any peripheral distractions,Side profile view with too much empty,noisy_negative,"['d167a3c4-03ed-4471-90f4-585743019bb9', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '56a86805-b954-4a0a-b587-e0150b63541c', '34abf22b-c109-4eb6-a2f7-f07420c43c85', '62404e9b-2fd6-4709-96bb-fe5a2262001e', 'b18e2c3f-ae77-427d-90c3-b8c6e2dea1e4', '423dea1f-4724-4e95-a5e1-589ad3c734d8', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '6387a229-c5c0-4dd3-af6b-420de20d258b', '6b1b8043-5a69-4036-90f2-dd01290bf4fe']","['Bare minimalist backdrop devoid of any peripheral distractions', 'Side profile view with too much empty']",0.3,True,5.0
62404e9b-2fd6-4709-96bb-fe5a2262001e,Bare minimalist backdrop devoid of any peripheral distractions,Stark white background offering no visual interest,noisy_negative,"['7', '2a519739-7773-4354-85a1-fba3f6bf92c7', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e', '62404e9b-2fd6-4709-96bb-fe5a2262001e', '423dea1f-4724-4e95-a5e1-589ad3c734d8', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '90f2241d-db26-46fc-a758-7fa4e6d9d691', '89939dd6-78aa-44e4-8ae0-fab8d354e669']","['Bare minimalist backdrop devoid of any peripheral distractions', 'Stark white background offering no visual interest']",0.3,True,5.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Impressive multi-level architecture,Overuse of negative space leading to a sense of emptiness,positive_negative,"['a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', '843a3784-4b2c-48ef-9a85-73fbc314307e', 'db7eb434-9531-4598-b99b-707a386be404', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '2a519739-7773-4354-85a1-fba3f6bf92c7']","['Impressive multi-level architecture', 'Overuse of negative space leading to a sense of emptiness']",0.5,True,2.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Stunning monochrome presentation,Overuse of negative space leading to a sense of emptiness,positive_negative,"['ab521a5f-aec3-4efc-b9d3-323427e5f21e', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', 'cbf5304a-69f0-43cc-9283-241361610f2a', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '2a519739-7773-4354-85a1-fba3f6bf92c7', '6387a229-c5c0-4dd3-af6b-420de20d258b', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '72e384e7-f1cc-44ba-bd47-b00e0bba878d']","['Stunning monochrome presentation', 'Overuse of negative space leading to a sense of emptiness']",0.5,False,
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Impressive multi-level architecture,lifeless monochrome palette,positive_negative,"['a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '843a3784-4b2c-48ef-9a85-73fbc314307e', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '63e5db15-0a71-42ec-b33c-9b77865c88e0', '2a519739-7773-4354-85a1-fba3f6bf92c7', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '843a3784-4b2c-48ef-9a85-73fbc314307e']","['Impressive multi-level architecture', 'lifeless monochrome palette']",0.5,True,2.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Minimalist architectural lexicon intertwining with whispers of a bygone future.,Inconsistent and clumsy architectural sketch style,noisy_negative,"['25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '89939dd6-78aa-44e4-8ae0-fab8d354e669', 'db7eb434-9531-4598-b99b-707a386be404', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '443abae5-15be-4b90-9560-d09272182602', '244df75b-458b-43dc-9824-85e051dc65e2', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '816429c8-e23f-4abd-a9c0-722c7440921a']","['Minimalist architectural lexicon intertwining with whispers of a bygone future.', 'Inconsistent and clumsy architectural sketch style']",0.5,True,2.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Minimalist architectural lexicon intertwining with whispers of a bygone future.,Dull,noisy_negative,"['6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'a3ea17b7-cdfb-4db8-a2dc-4b57328cc7c6', '89939dd6-78aa-44e4-8ae0-fab8d354e669', '30be7066-ed3d-4295-9f14-cac27c97e1cc', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', 'e065f25d-7920-47e1-8406-6de82f3d4a4f', '6b541432-e291-42d0-a5d5-b88c539fc56c', '468da0cc-51e7-4b79-bc15-20c029a9c159', '1135c712-811d-48fb-84cf-e48d6329e10b']","['Minimalist architectural lexicon intertwining with whispers of a bygone future.', 'Dull']",0.5,True,1.0
6b1b8043-5a69-4036-90f2-dd01290bf4fe,Clunky yet enticing structures reminiscent of ancient mollusk shells,Bulky and unappealing exterior volumes,noisy_negative,"['018943a8-3180-4d42-9615-842fb21f9bbd', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'db7eb434-9531-4598-b99b-707a386be404', '2b3bd8c9-adba-4ac4-8506-8c952e46b585', 'a639a873-9009-41be-9a40-5b0cd674ad07', '71ae6c61-a849-4296-9648-8d0a7435b9d7', '0.0', '816429c8-e23f-4abd-a9c0-722c7440921a', '2a519739-7773-4354-85a1-fba3f6bf92c7', '8957a2d8-7f38-4bb1-aab1-d06ec7338134']","['Clunky yet enticing structures reminiscent of ancient mollusk shells', 'Bulky and unappealing exterior volumes']",0.5,False,
843a3784-4b2c-48ef-9a85-73fbc314307e,Charming monochrome blue and white palette,Unimaginative and flat lighting,positive_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e', '06eace2b-58a7-4f74-b9b1-dc48ded285db', '8a30a658-861a-4adc-b04b-5ea2d926784d', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb']","['Charming monochrome blue and white palette', 'Unimaginative and flat lighting']",0.5,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Charming monochrome blue and white palette,Lack of detail in loose line drawing,positive_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '2a519739-7773-4354-85a1-fba3f6bf92c7', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', 'c170f0dd-fa90-4ae3-8f0e-fc8c7e1e7d3e', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'dab688dd-fbbd-4f8e-938a-007834a0eb58', '7', '8a30a658-861a-4adc-b04b-5ea2d926784d', 'd22bfbf5-083c-4620-af1d-250f7142f11e', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0']","['Charming monochrome blue and white palette', 'Lack of detail in loose line drawing']",0.5,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Modern minimalist aesthetic,Lack of detail in loose line drawing,positive_negative,"['443abae5-15be-4b90-9560-d09272182602', '8f6f6580-3157-4382-9901-036b78502968', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '843a3784-4b2c-48ef-9a85-73fbc314307e', 'c748e07e-8b34-4768-9586-e0817e6f3ce9', '33e90383-2a54-46ea-ac9d-1f34c453ed0c', 'a6ab242b-8fed-4eed-82e8-053b17bdb9d7', '55ed88d4-c93d-416f-9f3c-f1b4cbcc3e6e', '244df75b-458b-43dc-9824-85e051dc65e2', '06eace2b-58a7-4f74-b9b1-dc48ded285db']","['Modern minimalist aesthetic', 'Lack of detail in loose line drawing']",0.5,True,4.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Aerial viewpoint amplifying spatial depth.,Boxy and unoriginal volumes,noisy_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '4c961413-2691-4398-a70a-a49f81d535c3', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', 'a5bba5f2-8ca2-4a3a-bf47-eb6a86f4ab92', 'a4bbacaf-8d7b-4930-a170-f83f60f911d8', '091c5997-c304-4708-b06c-3f50d2e5be4b', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'd167a3c4-03ed-4471-90f4-585743019bb9', '018943a8-3180-4d42-9615-842fb21f9bbd', 'd167a3c4-03ed-4471-90f4-585743019bb9']","['Aerial viewpoint amplifying spatial depth.', 'Boxy and unoriginal volumes']",0.5,True,1.0
843a3784-4b2c-48ef-9a85-73fbc314307e,Azure and ivory color harmony,Excessive simplification via modern aesthetic,noisy_negative,"['a322afcc-b3bf-4b8b-af46-62cdcbca6478', '28c2246d-19dd-47f6-a7f2-496e9c9e1dc9', '1135c712-811d-48fb-84cf-e48d6329e10b', '1135c712-811d-48fb-84cf-e48d6329e10b', '018943a8-3180-4d42-9615-842fb21f9bbd', '76c00e39-82ac-4a40-8be9-6c85c11a403d', '0877bf40-4684-4043-8747-4d53b1b5902e', '018943a8-3180-4d42-9615-842fb21f9bbd', 'd167a3c4-03ed-4471-90f4-585743019bb9', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95']","['Azure and ivory color harmony', 'Excessive simplification via modern aesthetic']",0.5,False,
843a3784-4b2c-48ef-9a85-73fbc314307e,Contemporary structural labyrinth as the protagonist,Unimaginative and flat lighting,noisy_negative,"['843a3784-4b2c-48ef-9a85-73fbc314307e', '816429c8-e23f-4abd-a9c0-722c7440921a', 'db7eb434-9531-4598-b99b-707a386be404', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '6b1b8043-5a69-4036-90f2-dd01290bf4fe', '8957a2d8-7f38-4bb1-aab1-d06ec7338134', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '75951bbc-11e1-4861-acfa-b910daa025d8', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb']","['Contemporary structural labyrinth as the protagonist', 'Unimaginative and flat lighting']",0.5,True,1.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Sophisticated sleek and reflective properties,Overly polished metallic surface losing authenticity,positive_negative,"['2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '585074c4-a8ed-4dd6-8d5f-2b3a3b553d0d', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '8ffa5f2d-c863-434d-8782-f82708712b8c', '90f2241d-db26-46fc-a758-7fa4e6d9d691', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '174ab7bd-604f-4483-8ba8-35eae377dd11', '9a5fd5aa-d2b9-4021-8c61-931652fbceb6', '72e384e7-f1cc-44ba-bd47-b00e0bba878d', '478ac3b6-0f49-440c-84ac-897310ca5ca5']","['Sophisticated sleek and reflective properties', 'Overly polished metallic surface losing authenticity']",0.5,True,1.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Radiant chrome-silver centerpiece,Shapeless and confusing abstract object,positive_negative,"['2b3bd8c9-adba-4ac4-8506-8c952e46b585', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', 'd2e50bae-1275-4d77-a4ce-4dc5605fccf1', '63e5c813-9883-4af5-8df0-c5b3f0fb261b', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '2a519739-7773-4354-85a1-fba3f6bf92c7', 'cdaf3830-a9fc-45a0-b1b0-436a9d21dc80', 'c1bff9bc-02a9-474a-92ca-c937784cd5d6', 'fc72e558-b93b-4fe8-9e2d-1c2d65fba3e1', '2a519739-7773-4354-85a1-fba3f6bf92c7']","['Radiant chrome-silver centerpiece', 'Shapeless and confusing abstract object']",0.5,True,5.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Graceful transition of gradient gray background,Unimaginative and sterile monochrome palette,positive_negative,"['06eace2b-58a7-4f74-b9b1-dc48ded285db', '2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', '92b51b1e-61af-4c89-a78a-b4ce9248acb8', '8a30a658-861a-4adc-b04b-5ea2d926784d', 'd41fa5fa-3f99-418e-b1f9-b7820ca772f5', '30be7066-ed3d-4295-9f14-cac27c97e1cc', 'd0ca6a36-1fb5-4237-84e8-e00bb7e557eb', '8ffa5f2d-c863-434d-8782-f82708712b8c', '63e5c813-9883-4af5-8df0-c5b3f0fb261b']","['Graceful transition of gradient gray background', 'Unimaginative and sterile monochrome palette']",0.5,True,2.0
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Drab gradient background lacking vibrancy,noisy_negative,"['4c961413-2691-4398-a70a-a49f81d535c3', 'da3a43f2-5237-4811-949e-d980d8597ffb', 'd167a3c4-03ed-4471-90f4-585743019bb9', '4c961413-2691-4398-a70a-a49f81d535c3', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'c2b6f39c-c794-4cc9-842d-96974048ed18', 'd8da7e6d-3bba-4325-be6a-65d33e88716f', 'd167a3c4-03ed-4471-90f4-585743019bb9', 'd167a3c4-03ed-4471-90f4-585743019bb9', '8f6f6580-3157-4382-9901-036b78502968']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Drab gradient background lacking vibrancy']",0.5,False,
2e42a1c3-9a3d-4b1c-b491-fc27a4f513b0,Vignette-framed sea of gradient gray mirroring the sober twilight,Excessive negative space undermining composition,noisy_negative,"['d167a3c4-03ed-4471-90f4-585743019bb9', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '2aefc88e-c16f-4132-a99c-80670e6e8b6c', 'd167a3c4-03ed-4471-90f4-585743019bb9', '165ebb76-4c99-444f-8dc2-af8897986407', '06eace2b-58a7-4f74-b9b1-dc48ded285db', 'dfc4024d-d9bb-42e7-b7af-c72f623672fb', 'c2b6f39c-c794-4cc9-842d-96974048ed18', '25ddd8b3-13ca-4c9a-bccb-cc06605dea95', '8c2febab-272b-4d6b-ab63-6e6bf093c2b4']","['Vignette-framed sea of gradient gray mirroring the sober twilight', 'Excessive negative space undermining composition']",0.5,False,
